sample_index,class0_sum,class1_sum,predicted_label
2895,25,-27,0
2896,-30,30,1
2897,17,-21,0
2898,7,-11,0
2899,23,-28,0
2900,20,-17,0
2901,-4,3,1
2902,-16,25,1
2903,-1,3,1
2904,-2,0,1
2905,6,-9,0
2906,6,-4,0
2907,-13,13,1
2908,16,-20,0
2909,-11,10,1
2910,-1,6,1
2911,-28,26,1
2912,18,-17,0
2913,-26,23,1
2914,7,-9,0
2915,9,-10,0
2916,-10,12,1
2917,30,-30,0
2918,30,-26,0
2919,-22,19,1
2920,12,-4,0
2921,-23,17,1
2922,9,-7,0
2923,22,-22,0
2924,-1,7,1
2925,13,-17,0
2926,-30,29,1
2927,-30,30,1
2928,-17,19,1
2929,-21,18,1
2930,17,-13,0
2931,-13,14,1
2932,-8,4,1
2933,30,-30,0
2934,-2,1,1
2935,-9,5,1
2936,-4,-1,1
2937,21,-24,0
2938,20,-11,0
2939,25,-27,0
2940,-6,2,1
2941,3,0,0
2942,8,-10,0
2943,-25,24,1
2944,-3,-7,0
2945,16,-25,0
2946,-23,18,1
2947,-18,18,1
2948,-15,10,1
2949,23,-25,0
2950,-27,27,1
2951,-28,24,1
2952,19,-21,0
2953,-28,30,1
2954,-8,4,1
2955,4,-8,0
2956,-15,20,1
2957,1,3,1
2958,-21,14,1
2959,-16,7,1
2960,-3,0,1
2961,30,-30,0
2962,-23,15,1
2963,-11,8,1
2964,-24,28,1
2965,11,-16,0
2966,-7,1,1
2967,11,-17,0
2968,-21,24,1
2969,10,-14,0
2970,29,-29,0
2971,30,-27,0
2972,-4,-3,1
2973,-19,22,1
2974,-6,-2,1
2975,28,-30,0
2976,-12,7,1
2977,-2,-3,0
2978,-8,10,1
2979,-21,17,1
2980,-12,9,1
2981,21,-22,0
2982,17,-19,0
2983,23,-20,0
2984,29,-23,0
2985,-6,11,1
2986,-13,9,1
2987,12,-12,0
2988,5,-8,0
2989,27,-30,0
2990,30,-30,0
2991,15,-25,0
2992,-9,12,1
2993,-20,27,1
2994,-16,1,1
2995,24,-30,0
2996,-9,8,1
2997,20,-19,0
2998,5,-9,0
2999,28,-27,0
3000,30,-30,0
3001,-6,0,1
3002,6,-7,0
3003,1,-4,0
3004,8,-20,0
3005,-9,13,1
3006,8,-11,0
3007,23,-26,0
3008,-26,24,1
3009,30,-30,0
3010,22,-25,0
3011,10,-9,0
3012,4,-6,0
3013,12,-19,0
3014,-6,0,1
3015,24,-26,0
3016,19,-28,0
3017,18,-27,0
3018,21,-19,0
3019,-1,2,1
3020,-10,7,1
3021,-12,12,1
3022,-7,3,1
3023,5,2,0
3024,-22,16,1
3025,20,-25,0
3026,11,-10,0
3027,-19,22,1
3028,-11,6,1
3029,-11,8,1
3030,-4,9,1
3031,8,-9,0
3032,26,-24,0
3033,-11,7,1
3034,26,-30,0
3035,24,-23,0
3036,-30,20,1
3037,-17,7,1
3038,0,0,0
3039,-11,11,1
3040,24,-18,0
3041,30,-30,0
3042,2,-1,0
3043,15,-15,0
3044,29,-26,0
3045,1,4,1
3046,-19,17,1
3047,24,-18,0
3048,-27,22,1
3049,12,-17,0
3050,8,-13,0
3051,-2,0,1
3052,17,-26,0
3053,20,-27,0
3054,-8,10,1
3055,1,-3,0
3056,23,-27,0
3057,28,-28,0
3058,1,2,1
3059,-11,9,1
3060,15,-18,0
3061,-4,1,1
3062,-17,20,1
3063,-9,7,1
3064,-25,21,1
3065,15,-12,0
3066,-20,15,1
3067,25,-27,0
3068,-20,18,1
3069,29,-26,0
3070,-6,8,1
3071,23,-26,0
3072,4,-8,0
3073,9,-12,0
3074,-17,11,1
3075,18,-30,0
3076,30,-30,0
3077,-1,9,1
3078,-24,25,1
3079,-20,17,1
3080,9,-11,0
3081,-10,17,1
3082,23,-23,0
3083,2,-3,0
3084,24,-26,0
3085,6,-13,0
3086,-11,13,1
3087,-18,13,1
3088,28,-30,0
3089,-30,30,1
3090,25,-24,0
3091,0,-1,0
3092,10,-5,0
3093,6,-8,0
3094,-14,13,1
3095,27,-30,0
3096,3,-3,0
3097,-1,-1,0
3098,30,-30,0
3099,-10,9,1
3100,-22,23,1
3101,16,-12,0
3102,-7,-5,1
3103,-4,1,1
3104,5,-10,0
3105,0,-1,0
3106,-22,20,1
3107,30,-20,0
3108,27,-24,0
3109,-7,3,1
3110,5,-9,0
3111,-21,23,1
3112,3,-3,0
3113,28,-30,0
3114,-11,17,1
3115,15,-20,0
3116,12,-15,0
3117,-18,22,1
3118,30,-30,0
3119,22,-22,0
3120,30,-30,0
3121,-1,-3,0
3122,1,4,1
3123,5,-1,0
3124,26,-30,0
3125,18,-19,0
3126,-30,30,1
3127,16,-16,0
3128,-15,18,1
3129,21,-17,0
3130,19,-10,0
3131,30,-30,0
3132,-1,-3,0
3133,7,-10,0
3134,7,-9,0
3135,-10,12,1
3136,30,-30,0
3137,-9,5,1
3138,-27,30,1
3139,8,-11,0
3140,-11,16,1
3141,-10,2,1
3142,-3,3,1
3143,29,-26,0
3144,-18,16,1
3145,2,-3,0
3146,13,-16,0
3147,11,-16,0
3148,-3,2,1
3149,-2,-3,0
3150,-9,11,1
3151,-23,22,1
3152,-9,10,1
3153,-16,20,1
3154,-29,25,1
3155,-13,5,1
3156,-17,9,1
3157,-30,26,1
3158,-21,25,1
3159,11,-5,0
3160,30,-25,0
3161,-21,22,1
3162,12,-10,0
3163,-6,5,1
3164,30,-30,0
3165,5,-1,0
3166,-12,7,1
3167,4,-8,0
3168,-12,8,1
3169,4,5,1
3170,1,-4,0
3171,-9,6,1
3172,-16,19,1
3173,5,-4,0
3174,-7,2,1
3175,-4,3,1
3176,8,-14,0
3177,-7,0,1
3178,0,4,1
3179,9,-16,0
3180,-3,-4,0
3181,-22,19,1
3182,-25,26,1
3183,11,-7,0
3184,-12,12,1
3185,12,-14,0
3186,3,10,1
3187,9,-20,0
3188,24,-13,0
3189,-15,18,1
3190,4,-4,0
3191,11,-19,0
3192,18,-21,0
3193,-23,14,1
3194,27,-30,0
3195,30,-30,0
3196,-1,-1,0
3197,24,-30,0
3198,10,-24,0
3199,22,-25,0
3200,8,-9,0
3201,24,-28,0
3202,17,-21,0
3203,30,-26,0
3204,13,-8,0
3205,-9,12,1
3206,2,2,0
3207,10,-5,0
3208,18,-9,0
3209,-8,5,1
3210,-14,13,1
3211,-11,9,1
3212,17,-12,0
3213,-13,8,1
3214,1,-2,0
3215,-15,13,1
3216,-2,-4,0
3217,3,-3,0
3218,6,-3,0
3219,25,-25,0
3220,9,-11,0
3221,15,-21,0
3222,-2,4,1
3223,4,0,0
3224,30,-30,0
3225,-16,6,1
3226,-7,8,1
3227,30,-30,0
3228,10,-18,0
3229,-11,4,1
3230,29,-28,0
3231,-3,2,1
3232,-4,2,1
3233,-14,13,1
3234,27,-18,0
3235,24,-23,0
3236,24,-20,0
3237,-9,20,1
3238,11,-14,0
3239,-12,17,1
3240,-8,6,1
3241,25,-19,0
3242,30,-30,0
3243,-30,30,1
3244,29,-21,0
3245,1,-7,0
3246,3,0,0
3247,27,-30,0
3248,-20,19,1
3249,17,-21,0
3250,13,-11,0
3251,21,-22,0
3252,30,-30,0
3253,-20,12,1
3254,8,-5,0
3255,24,-20,0
3256,30,-30,0
3257,9,-11,0
3258,13,-12,0
3259,0,-6,0
3260,-1,-6,0
3261,-9,15,1
3262,4,-3,0
3263,-10,9,1
3264,-6,0,1
3265,-30,30,1
3266,4,-6,0
3267,16,-19,0
3268,1,-5,0
3269,-2,0,1
3270,-30,30,1
3271,30,-30,0
3272,6,1,0
3273,1,-3,0
3274,-13,12,1
3275,-2,1,1
3276,29,-29,0
3277,12,-14,0
3278,-30,27,1
3279,-9,12,1
3280,20,-22,0
3281,24,-25,0
3282,-6,4,1
3283,6,-12,0
3284,20,-22,0
3285,-17,15,1
3286,30,-28,0
3287,1,5,1
3288,-13,15,1
3289,-14,16,1
3290,24,-25,0
3291,4,-3,0
3292,30,-30,0
3293,-30,29,1
3294,-19,20,1
3295,-19,12,1
3296,30,-28,0
3297,23,-18,0
3298,29,-30,0
3299,30,-30,0
3300,23,-21,0
3301,-5,7,1
3302,-27,23,1
3303,-4,2,1
3304,28,-25,0
3305,-30,30,1
3306,27,-16,0
3307,-14,16,1
3308,-7,10,1
3309,-2,0,1
3310,30,-30,0
3311,0,5,1
3312,29,-22,0
3313,-14,9,1
3314,-13,14,1
3315,8,-13,0
3316,25,-28,0
3317,14,-12,0
3318,-27,25,1
3319,3,-9,0
3320,2,-4,0
3321,7,-5,0
3322,19,-19,0
3323,-7,2,1
3324,3,-5,0
3325,-16,9,1
3326,18,-17,0
3327,19,-23,0
3328,30,-30,0
3329,13,-9,0
3330,-14,19,1
3331,-25,23,1
3332,11,-15,0
3333,30,-30,0
3334,24,-24,0
3335,-2,3,1
3336,-27,27,1
3337,6,-7,0
3338,6,-9,0
3339,7,-2,0
3340,30,-30,0
3341,-9,5,1
3342,3,-9,0
3343,-1,5,1
3344,5,1,0
3345,18,-24,0
3346,-5,5,1
3347,-13,12,1
3348,-29,26,1
3349,12,-17,0
3350,-27,30,1
3351,-14,6,1
3352,27,-28,0
3353,30,-30,0
3354,8,-9,0
3355,5,0,0
3356,23,-23,0
3357,30,-30,0
3358,-13,13,1
3359,10,-10,0
3360,28,-23,0
3361,30,-30,0
3362,-6,7,1
3363,11,-12,0
3364,22,-24,0
3365,-7,10,1
3366,-25,22,1
3367,-5,-3,1
3368,-22,15,1
3369,13,-21,0
3370,-4,8,1
3371,-3,3,1
3372,-12,12,1
3373,23,-30,0
3374,-2,-8,0
3375,30,-30,0
3376,15,-13,0
3377,20,-17,0
3378,30,-30,0
3379,22,-21,0
3380,-30,24,1
3381,18,-25,0
3382,29,-30,0
3383,-30,30,1
3384,4,2,0
3385,-15,25,1
3386,24,-20,0
3387,13,-21,0
3388,15,-19,0
3389,-25,27,1
3390,26,-23,0
3391,28,-19,0
3392,11,-13,0
3393,21,-26,0
3394,11,-6,0
3395,-29,24,1
3396,1,-12,0
3397,16,-11,0
3398,-13,14,1
3399,-11,5,1
3400,28,-29,0
3401,4,-12,0
3402,20,-20,0
3403,-15,22,1
3404,12,-16,0
3405,1,-5,0
3406,30,-30,0
3407,2,-2,0
3408,19,-10,0
3409,-30,26,1
3410,-4,-2,1
3411,7,-10,0
3412,22,-18,0
3413,1,4,1
3414,3,6,1
3415,24,-17,0
3416,-16,11,1
3417,9,-8,0
3418,-12,5,1
3419,30,-27,0
3420,23,-30,0
3421,30,-25,0
3422,22,-17,0
3423,-19,9,1
3424,11,-10,0
3425,-16,10,1
3426,8,1,0
3427,30,-30,0
3428,-4,7,1
3429,-14,10,1
3430,-17,16,1
3431,28,-30,0
3432,-1,2,1
3433,22,-30,0
3434,4,-5,0
3435,23,-22,0
3436,14,-14,0
3437,30,-30,0
3438,-29,17,1
3439,19,-16,0
3440,-7,0,1
3441,-13,13,1
3442,3,-2,0
3443,30,-30,0
3444,-9,9,1
3445,-11,8,1
3446,-1,1,1
3447,30,-30,0
3448,20,-13,0
3449,-20,10,1
3450,2,-1,0
3451,30,-30,0
3452,13,-13,0
3453,19,-22,0
3454,-3,0,1
3455,9,-8,0
3456,17,-25,0
3457,-12,11,1
3458,25,-30,0
3459,-9,7,1
3460,-6,-2,1
3461,6,-12,0
3462,-19,16,1
3463,11,-16,0
3464,-22,11,1
3465,17,-12,0
3466,4,1,0
3467,-30,28,1
3468,30,-30,0
3469,-19,22,1
3470,-4,2,1
3471,-16,14,1
3472,17,-22,0
3473,30,-30,0
3474,-2,4,1
3475,20,-21,0
3476,-5,7,1
3477,20,-14,0
3478,18,-25,0
3479,29,-26,0
3480,30,-30,0
3481,14,-21,0
3482,-11,7,1
3483,4,-4,0
3484,25,-30,0
3485,-10,16,1
3486,30,-30,0
3487,5,-4,0
3488,-11,10,1
3489,-7,-1,1
3490,8,-2,0
3491,15,-19,0
3492,-9,9,1
3493,14,-6,0
3494,-14,13,1
3495,8,-5,0
3496,7,-12,0
3497,8,-6,0
3498,-1,-1,0
3499,-13,9,1
3500,2,1,0
3501,-6,12,1
3502,9,-16,0
3503,18,-23,0
3504,-3,2,1
3505,29,-30,0
3506,11,-18,0
3507,28,-24,0
3508,5,-5,0
3509,-2,2,1
3510,30,-30,0
3511,-30,27,1
3512,30,-30,0
3513,12,-11,0
3514,17,-16,0
3515,-24,17,1
3516,-27,25,1
3517,11,-10,0
3518,26,-23,0
3519,17,-11,0
3520,-26,22,1
3521,-16,15,1
3522,21,-24,0
3523,1,-3,0
3524,19,-24,0
3525,19,-14,0
3526,23,-26,0
3527,2,-1,0
3528,16,-9,0
3529,12,-18,0
3530,27,-23,0
3531,-3,-1,1
3532,6,-4,0
3533,30,-30,0
3534,22,-16,0
3535,21,-25,0
3536,-10,7,1
3537,-21,18,1
3538,14,-8,0
3539,4,-4,0
3540,8,-19,0
3541,17,-15,0
3542,-20,15,1
3543,21,-23,0
3544,-7,5,1
3545,30,-30,0
3546,7,-10,0
3547,-19,20,1
3548,-21,18,1
3549,-8,9,1
3550,30,-30,0
3551,-8,8,1
3552,-12,14,1
3553,-4,4,1
3554,4,-1,0
3555,30,-30,0
3556,30,-30,0
3557,0,-8,0
3558,19,-16,0
3559,30,-30,0
3560,-9,10,1
3561,24,-18,0
3562,-19,19,1
3563,10,-8,0
3564,-8,3,1
3565,-14,13,1
3566,23,-21,0
3567,24,-29,0
3568,-17,13,1
3569,1,-5,0
3570,11,-14,0
3571,23,-24,0
3572,30,-30,0
3573,25,-20,0
3574,5,-7,0
3575,3,-6,0
3576,8,-12,0
3577,-20,16,1
3578,1,0,0
3579,-28,29,1
3580,12,-7,0
3581,27,-30,0
3582,11,-13,0
3583,-20,21,1
3584,21,-18,0
3585,-21,19,1
3586,-24,22,1
3587,-5,4,1
3588,27,-23,0
3589,21,-15,0
3590,11,-9,0
3591,11,-13,0
3592,30,-30,0
3593,18,-19,0
3594,7,-4,0
3595,30,-30,0
3596,30,-30,0
3597,30,-30,0
3598,3,-8,0
3599,19,-11,0
3600,11,-15,0
3601,2,-4,0
3602,-6,4,1
3603,6,-5,0
3604,-12,7,1
3605,30,-30,0
3606,-7,-4,1
3607,7,-5,0
3608,-12,9,1
3609,-24,21,1
3610,-9,8,1
3611,-13,20,1
3612,-17,19,1
3613,21,-23,0
3614,20,-16,0
3615,9,-10,0
3616,30,-30,0
3617,30,-30,0
3618,-10,7,1
3619,-12,15,1
3620,19,-19,0
3621,-3,-5,0
3622,26,-28,0
3623,21,-19,0
3624,30,-30,0
3625,-12,10,1
3626,-28,27,1
3627,4,-2,0
3628,2,-5,0
3629,-1,4,1
3630,-29,27,1
3631,-9,8,1
3632,-11,10,1
3633,15,-17,0
3634,-8,6,1
3635,30,-30,0
3636,18,-30,0
3637,30,-30,0
3638,-8,13,1
3639,20,-13,0
3640,30,-30,0
3641,-17,16,1
3642,-4,7,1
3643,-16,24,1
3644,-19,18,1
3645,-10,16,1
3646,-6,5,1
3647,-8,9,1
3648,20,-20,0
3649,13,-14,0
3650,-21,22,1
3651,-15,11,1
3652,-19,10,1
3653,-4,6,1
3654,15,-11,0
3655,-7,-1,1
3656,17,-27,0
3657,19,-23,0
3658,19,-13,0
3659,15,-15,0
3660,-20,20,1
3661,-18,19,1
3662,30,-30,0
3663,-30,28,1
3664,30,-30,0
3665,22,-27,0
3666,13,-22,0
3667,15,-17,0
3668,30,-30,0
3669,9,-9,0
3670,-30,30,1
3671,30,-30,0
3672,-30,29,1
3673,-1,1,1
3674,-3,3,1
3675,4,-4,0
3676,4,-6,0
3677,7,2,0
3678,-17,10,1
3679,-26,25,1
3680,13,-9,0
3681,30,-30,0
3682,30,-19,0
3683,9,-9,0
3684,1,-1,0
3685,30,-30,0
3686,-17,14,1
3687,-14,9,1
3688,-4,0,1
3689,3,-5,0
3690,7,-1,0
3691,-18,24,1
3692,29,-30,0
3693,-6,3,1
3694,9,-12,0
3695,1,-1,0
3696,30,-30,0
3697,19,-18,0
3698,-19,15,1
3699,-18,16,1
3700,30,-30,0
3701,-12,9,1
3702,-17,12,1
3703,22,-21,0
3704,27,-21,0
3705,-9,10,1
3706,30,-30,0
3707,16,-16,0
3708,19,-23,0
3709,9,-9,0
3710,23,-21,0
3711,30,-30,0
3712,6,-8,0
3713,13,-14,0
3714,6,-8,0
3715,27,-24,0
3716,25,-21,0
3717,30,-30,0
3718,-8,8,1
3719,27,-24,0
3720,28,-30,0
3721,1,0,0
3722,-7,3,1
3723,-20,17,1
3724,16,-14,0
3725,15,-15,0
3726,30,-27,0
3727,-25,27,1
3728,7,-12,0
3729,-17,14,1
3730,-3,4,1
3731,4,5,1
3732,-23,19,1
3733,-14,11,1
3734,6,-4,0
3735,21,-23,0
3736,0,1,1
3737,30,-30,0
3738,-12,10,1
3739,-3,-5,0
3740,-28,23,1
3741,15,-14,0
3742,-26,30,1
3743,9,-7,0
3744,24,-18,0
3745,-18,18,1
3746,15,-24,0
3747,-27,30,1
3748,21,-19,0
3749,-4,6,1
3750,-21,19,1
3751,-2,1,1
3752,-4,-3,1
3753,24,-18,0
3754,-6,-3,1
3755,-6,4,1
3756,-6,2,1
3757,-9,8,1
3758,6,-14,0
3759,30,-30,0
3760,16,-22,0
3761,-10,9,1
3762,-8,2,1
3763,-15,13,1
3764,-22,24,1
3765,6,-5,0
3766,3,-4,0
3767,30,-30,0
3768,-5,0,1
3769,-5,5,1
3770,-6,10,1
3771,-9,2,1
3772,-3,1,1
3773,18,-23,0
3774,14,-17,0
3775,30,-26,0
3776,2,-3,0
3777,15,-11,0
3778,30,-30,0
3779,5,-5,0
3780,21,-14,0
3781,17,-13,0
3782,-7,3,1
3783,25,-22,0
3784,23,-22,0
3785,11,-18,0
3786,16,-15,0
3787,24,-28,0
3788,28,-11,0
3789,1,-9,0
3790,30,-30,0
3791,30,-26,0
3792,-20,17,1
3793,30,-30,0
3794,-24,22,1
3795,21,-20,0
3796,18,-17,0
3797,17,-17,0
3798,4,-12,0
3799,-1,5,1
3800,-10,8,1
3801,-11,10,1
3802,-12,7,1
3803,-8,14,1
3804,10,-18,0
3805,5,-7,0
3806,-3,1,1
3807,-20,19,1
3808,18,-24,0
3809,12,-11,0
3810,10,-12,0
3811,12,-10,0
3812,-25,16,1
3813,-20,11,1
3814,-12,11,1
3815,13,-15,0
3816,11,-8,0
3817,10,-6,0
3818,-19,15,1
3819,8,-9,0
3820,-6,2,1
3821,-10,13,1
3822,12,-15,0
3823,-14,14,1
3824,30,-30,0
3825,-1,-4,0
3826,4,-9,0
3827,30,-30,0
3828,-9,10,1
3829,-25,26,1
3830,19,-21,0
3831,-9,5,1
3832,25,-30,0
3833,-15,5,1
3834,-9,9,1
3835,10,-17,0
3836,0,-5,0
3837,-3,4,1
3838,3,-8,0
3839,30,-20,0
3840,28,-23,0
3841,-17,17,1
3842,-30,30,1
3843,14,-12,0
3844,14,-18,0
3845,-15,12,1
3846,0,5,1
3847,-20,21,1
3848,-16,22,1
3849,30,-30,0
3850,-2,1,1
3851,30,-30,0
3852,3,-6,0
3853,7,-2,0
3854,-16,10,1
3855,-19,19,1
3856,-6,4,1
3857,-24,28,1
3858,-3,-1,1
3859,16,-18,0
3860,9,-13,0
3861,17,-18,0
3862,26,-25,0
3863,-12,7,1
3864,-17,18,1
3865,9,-20,0
3866,10,-13,0
3867,14,-18,0
3868,30,-25,0
3869,-30,30,1
3870,7,-18,0
3871,-12,12,1
3872,12,-16,0
3873,-9,11,1
3874,30,-30,0
3875,-2,0,1
3876,12,-16,0
3877,14,-19,0
3878,-1,6,1
3879,-4,3,1
3880,29,-30,0
3881,9,-10,0
3882,11,-9,0
3883,13,-11,0
3884,30,-30,0
3885,28,-30,0
3886,-1,1,1
3887,30,-27,0
3888,-3,-2,1
3889,25,-20,0
3890,3,-4,0
3891,11,-15,0
3892,17,-21,0
3893,-24,14,1
3894,2,2,0
3895,-15,20,1
3896,8,-12,0
3897,-5,3,1
3898,1,4,1
3899,30,-30,0
3900,1,-6,0
3901,-19,11,1
3902,-17,18,1
3903,-22,23,1
3904,-16,15,1
3905,13,-22,0
3906,22,-18,0
3907,7,1,0
3908,7,-11,0
3909,20,-30,0
3910,30,-30,0
3911,-25,19,1
3912,-20,19,1
3913,-1,-3,0
3914,30,-30,0
3915,22,-21,0
3916,-8,8,1
3917,-11,13,1
3918,16,-12,0
3919,19,-18,0
3920,-8,12,1
3921,-23,24,1
3922,-7,9,1
3923,2,0,0
3924,12,-7,0
3925,-10,12,1
3926,-19,23,1
3927,16,-19,0
3928,30,-26,0
3929,18,-25,0
3930,-2,4,1
3931,24,-22,0
3932,1,-7,0
3933,12,-16,0
3934,29,-26,0
3935,7,-11,0
3936,18,-20,0
3937,-14,14,1
3938,3,0,0
3939,-23,19,1
3940,30,-30,0
3941,30,-30,0
3942,-14,8,1
3943,-16,16,1
3944,3,-1,0
3945,30,-29,0
3946,-27,21,1
3947,30,-30,0
3948,-2,-4,0
3949,30,-30,0
3950,-17,11,1
3951,-13,11,1
3952,30,-30,0
3953,9,-14,0
3954,11,-13,0
3955,-11,15,1
3956,30,-30,0
3957,-15,12,1
3958,-19,24,1
3959,17,-18,0
3960,22,-17,0
3961,-30,30,1
3962,30,-29,0
3963,-1,-3,0
3964,-18,21,1
3965,-5,11,1
3966,30,-30,0
3967,30,-30,0
3968,-2,-8,0
3969,14,-12,0
3970,26,-26,0
3971,-13,10,1
3972,12,-8,0
3973,19,-26,0
3974,-19,17,1
3975,0,-4,0
3976,3,-4,0
3977,30,-30,0
3978,30,-30,0
3979,-28,21,1
3980,-1,-2,0
3981,20,-22,0
3982,-15,13,1
3983,30,-30,0
3984,30,-30,0
3985,30,-30,0
3986,11,-11,0
3987,-15,9,1
3988,3,-5,0
3989,30,-30,0
3990,30,-30,0
3991,30,-30,0
3992,-10,7,1
3993,30,-30,0
3994,-12,6,1
3995,-4,-2,1
3996,11,-10,0
3997,11,-2,0
3998,18,-21,0
3999,-28,24,1
4000,3,1,0
4001,30,-30,0
4002,1,-2,0
4003,-10,10,1
4004,-2,3,1
4005,3,-9,0
4006,-15,12,1
4007,-2,-4,0
4008,-10,4,1
4009,30,-30,0
4010,30,-26,0
4011,10,-9,0
4012,0,-6,0
4013,0,-2,0
4014,-30,28,1
4015,0,7,1
4016,22,-22,0
4017,30,-30,0
4018,-11,8,1
4019,3,-4,0
4020,-25,18,1
4021,3,-6,0
4022,15,-20,0
4023,15,-16,0
4024,-4,4,1
4025,15,-11,0
4026,-11,12,1
4027,30,-30,0
4028,-30,29,1
4029,30,-30,0
4030,-19,21,1
4031,30,-30,0
4032,7,-11,0
4033,18,-17,0
4034,30,-30,0
4035,30,-27,0
4036,-11,18,1
4037,6,-8,0
4038,-25,30,1
4039,-5,6,1
4040,-21,22,1
4041,10,-14,0
4042,-14,12,1
4043,24,-30,0
4044,27,-30,0
4045,30,-30,0
4046,30,-30,0
4047,30,-30,0
4048,-2,1,1
4049,26,-27,0
4050,30,-30,0
4051,9,-13,0
4052,30,-30,0
4053,28,-26,0
4054,-13,19,1
4055,7,2,0
4056,-7,4,1
4057,-5,7,1
4058,-6,-1,1
4059,-15,11,1
4060,16,-13,0
4061,3,6,1
4062,-2,2,1
4063,3,-2,0
4064,18,-25,0
4065,30,-30,0
4066,11,-11,0
4067,-19,20,1
4068,-24,14,1
4069,11,-14,0
4070,-18,17,1
4071,-7,3,1
4072,18,-13,0
4073,12,-9,0
4074,1,0,0
4075,30,-30,0
4076,30,-27,0
4077,24,-14,0
4078,-1,0,1
4079,-30,30,1
4080,-20,24,1
4081,-3,-12,0
4082,24,-25,0
4083,-3,-1,1
4084,10,-13,0
4085,15,-20,0
4086,-26,24,1
4087,-14,10,1
4088,-6,1,1
4089,25,-21,0
4090,30,-30,0
4091,-22,22,1
4092,30,-25,0
4093,20,-11,0
4094,5,-7,0
4095,19,-23,0
4096,-8,7,1
4097,18,-17,0
4098,-11,11,1
4099,30,-30,0
4100,16,-6,0
4101,30,-30,0
4102,30,-30,0
4103,-14,19,1
4104,2,-6,0
4105,-5,9,1
4106,-18,22,1
4107,6,-7,0
4108,30,-23,0
4109,22,-23,0
4110,30,-30,0
4111,-7,-2,1
4112,21,-24,0
4113,-18,11,1
4114,22,-28,0
4115,-20,18,1
4116,30,-24,0
4117,3,-10,0
4118,9,-12,0
4119,10,-13,0
4120,-5,6,1
4121,8,-4,0
4122,6,-12,0
4123,-13,12,1
4124,-19,14,1
4125,2,4,1
4126,-12,10,1
4127,9,-15,0
4128,-30,28,1
4129,-8,14,1
4130,18,-19,0
4131,-7,4,1
4132,8,-9,0
4133,2,-1,0
4134,15,-16,0
4135,2,-6,0
4136,30,-30,0
4137,17,-21,0
4138,30,-30,0
4139,-13,12,1
4140,3,-8,0
4141,-24,19,1
4142,-6,4,1
4143,-6,12,1
4144,-2,9,1
4145,-30,29,1
4146,30,-30,0
4147,16,-21,0
4148,4,2,0
4149,-3,2,1
4150,19,-22,0
4151,30,-30,0
4152,1,-8,0
4153,-28,30,1
4154,3,-6,0
4155,9,-7,0
4156,-4,1,1
4157,6,-10,0
4158,27,-30,0
4159,30,-30,0
4160,16,-15,0
4161,30,-30,0
4162,-10,7,1
4163,23,-20,0
4164,17,-28,0
4165,-15,8,1
4166,12,-9,0
4167,18,-21,0
4168,-13,19,1
4169,-5,-4,1
4170,17,-17,0
4171,-12,11,1
4172,15,-20,0
4173,11,-20,0
4174,-1,-5,0
4175,3,-2,0
4176,23,-21,0
4177,-7,0,1
4178,6,-11,0
4179,14,-23,0
4180,-17,15,1
4181,8,-13,0
4182,4,-1,0
4183,18,-25,0
4184,30,-30,0
4185,10,-14,0
4186,2,-3,0
4187,-12,16,1
4188,30,-30,0
4189,-6,5,1
4190,2,-3,0
4191,-30,29,1
4192,-12,12,1
4193,-14,22,1
4194,-4,-3,1
4195,13,-14,0
4196,-30,30,1
4197,14,-8,0
4198,-1,1,1
4199,-16,18,1
4200,30,-30,0
4201,-28,30,1
4202,5,-5,0
4203,30,-30,0
4204,29,-21,0
4205,18,-30,0
4206,-22,21,1
4207,-12,16,1
4208,19,-23,0
4209,16,-9,0
4210,0,3,1
4211,23,-22,0
4212,-5,8,1
4213,20,-15,0
4214,4,-10,0
4215,-21,22,1
4216,20,-25,0
4217,5,-9,0
4218,-22,18,1
4219,-16,15,1
4220,-10,13,1
4221,28,-24,0
4222,-24,22,1
4223,-9,5,1
4224,17,-18,0
4225,14,-13,0
4226,-30,30,1
4227,19,-26,0
4228,-13,16,1
4229,-30,28,1
4230,30,-30,0
4231,8,-8,0
4232,13,-20,0
4233,-4,1,1
4234,30,-30,0
4235,-11,6,1
4236,-23,19,1
4237,-12,10,1
4238,-2,4,1
4239,11,-7,0
4240,-6,5,1
4241,17,-19,0
4242,-8,7,1
4243,30,-30,0
4244,20,-15,0
4245,-14,20,1
4246,17,-24,0
4247,20,-18,0
4248,13,-12,0
4249,30,-29,0
4250,16,-15,0
4251,13,-6,0
4252,10,-9,0
4253,-26,26,1
4254,-10,4,1
4255,-7,-3,1
4256,-30,29,1
4257,13,-6,0
4258,4,-1,0
4259,9,-1,0
4260,-30,30,1
4261,-27,23,1
4262,17,-11,0
4263,12,-11,0
4264,27,-30,0
4265,11,-15,0
4266,12,-16,0
4267,-13,10,1
4268,25,-27,0
4269,4,-7,0
4270,7,-7,0
4271,-4,3,1
4272,18,-24,0
4273,-4,3,1
4274,-21,26,1
4275,30,-26,0
4276,-9,18,1
4277,17,-19,0
4278,4,1,0
4279,17,-11,0
4280,-22,25,1
4281,5,-8,0
4282,25,-28,0
4283,28,-25,0
4284,-7,10,1
4285,2,-6,0
4286,-14,11,1
4287,13,-17,0
4288,-19,21,1
4289,-13,9,1
4290,4,-7,0
4291,4,-9,0
