sample_index,Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,predicted_label
5994,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
5995,-20,-20,-20,-20,-20,-20,-20,-20,15,-20,8
5996,-20,-20,-20,-19,-20,-20,-20,-20,-20,-4,9
5997,-20,-20,-20,-9,-20,-20,-20,-20,-4,-20,8
5998,-20,-6,-20,-20,-20,-20,-20,-20,-20,-20,1
5999,-20,-20,-20,-20,-20,-20,-20,8,-20,-20,7
6000,-20,-20,-20,-20,-20,-20,-20,-20,-20,8,9
6001,-20,-20,-20,-13,-20,-20,-20,-20,-2,-20,8
6002,-14,-20,-20,-20,-20,-20,8,-20,-20,-20,6
6003,15,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6004,-19,-20,-20,-17,-20,-20,-20,-20,-20,-20,3
6005,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6006,-20,-20,-20,-20,-20,-20,-20,-6,-17,-17,7
6007,-20,-20,-20,-20,-20,-20,-20,7,-20,-20,7
6008,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6009,-20,-20,-20,-5,-20,-20,-20,-20,-20,-16,3
6010,-20,-20,11,-20,-20,-20,-20,-20,-20,-20,2
6011,-20,-20,-20,-20,-20,-20,-20,-20,-12,-20,8
6012,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6013,-20,-20,-20,-20,1,-15,-20,-20,-20,-20,4
6014,-20,-20,20,-9,-20,-20,-20,-20,-20,-19,2
6015,-1,-20,-20,-20,-20,-12,-20,-20,-20,-20,0
6016,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6017,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
6018,-20,-20,-20,-19,-20,-20,-20,-20,1,-19,8
6019,-20,-20,-20,-20,-3,-20,-20,-17,-6,-20,4
6020,-20,-20,-20,-20,-19,-16,2,-20,-20,-20,6
6021,-20,-16,-20,-20,5,-20,-20,-20,-20,-20,4
6022,-20,-20,-20,-20,-20,-20,-20,-20,-20,16,9
6023,-20,-20,-20,-20,-20,-20,-20,-20,-20,-19,9
6024,-20,-20,-11,-10,-20,-20,-20,-20,-7,-20,8
6025,-20,-20,-20,-20,11,-20,-20,-20,-20,-19,4
6026,-20,-20,-20,-20,-20,-20,-20,-4,-18,-20,7
6027,-20,-20,6,-20,-20,-20,-20,-20,-20,-20,2
6028,-20,-20,-20,-19,-20,14,-20,-20,-17,-20,5
6029,-20,-20,-20,-19,-20,-11,3,-20,-20,-20,6
6030,-20,-20,-20,2,-20,-20,-20,-20,-20,-20,3
6031,-20,-19,-20,-20,-20,-20,10,-20,-20,-20,6
6032,-20,-20,-20,-20,-20,-20,-20,-20,-20,2,9
6033,-20,-20,-20,-20,-20,-20,-2,-20,-20,-20,6
6034,-20,-20,-20,5,-20,-20,-20,-20,-20,-20,3
6035,-20,-20,5,-20,-20,-20,-20,-20,-20,-20,2
6036,-20,-20,8,-20,-20,-20,-20,-20,-18,-20,2
6037,-20,-20,-20,-17,5,-20,-20,-20,-20,-20,4
6038,-20,-20,-20,-20,-20,-10,-2,-20,-20,-20,6
6039,-20,-20,-20,-20,-20,-20,-20,-20,-20,9,9
6040,13,-20,-20,-20,-20,-20,-20,-17,-20,-20,0
6041,-20,-20,-5,-20,-20,-20,-20,-20,-11,-18,2
6042,-20,-20,-20,-20,-20,7,-20,-20,-20,-20,5
6043,-20,-20,-20,-15,-20,7,-20,-20,-20,-20,5
6044,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6045,-20,-20,-20,-8,-20,-20,-18,-20,-20,-11,3
6046,-20,-20,-20,3,-20,-20,-14,-20,-20,-20,3
6047,-20,-20,-20,-19,-20,-20,-20,-20,-20,2,9
6048,-20,-20,-20,-20,-20,-20,-20,8,-20,-20,7
6049,-20,-20,-20,-7,-20,-20,-20,-20,-4,-20,8
6050,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
6051,-20,-20,4,-20,-20,-20,-20,-20,-9,-20,2
6052,-20,-20,1,-20,-20,-20,-20,-20,-14,-20,2
6053,-20,-20,-20,-18,-20,-10,-20,-20,-19,-20,5
6054,-20,-20,-20,-20,-20,-20,-20,7,-20,-20,7
6055,-20,-20,-20,-20,-20,-20,-20,-20,-20,9,9
6056,-20,-20,-20,-19,-20,-20,-20,-20,2,-20,8
6057,-20,-20,6,-20,-20,-20,-20,-20,-20,-20,2
6058,-20,20,-20,-20,-18,-20,-20,-20,-20,-20,1
6059,-20,-20,-20,-2,-20,-20,-20,-20,-20,-20,3
6060,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6061,-20,-20,-20,17,-20,-20,-20,-20,-20,-20,3
6062,20,-20,-20,-20,-20,-20,-20,-20,-18,-20,0
6063,-20,18,-20,-20,-20,-20,-20,-20,-20,-20,1
6064,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
6065,-20,-20,-20,-9,-20,-20,-20,-20,-10,-20,3
6066,-20,-20,-20,-20,16,-20,-20,-20,-20,-20,4
6067,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
6068,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6069,-20,-20,-20,-20,-20,-20,-20,19,-20,-20,7
6070,-20,-20,-20,-14,-20,-20,-20,-20,5,-20,8
6071,-20,-20,-20,-17,-20,-20,-20,-20,-13,-20,8
6072,14,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6073,-20,1,-20,-20,-20,-20,-20,-20,-20,-20,1
6074,-20,-20,16,-20,-20,-20,-20,-20,-19,-20,2
6075,-20,-20,-20,-9,-20,-20,-20,-20,-20,-20,3
6076,-20,-20,-20,-15,19,-20,-20,-20,-20,-20,4
6077,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
6078,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6079,-20,-20,-20,-20,-20,-20,-20,15,-20,-20,7
6080,-19,-20,-20,-17,-20,-20,-20,-20,-6,-20,8
6081,-20,-20,-20,-18,-20,-20,-20,-20,-16,-19,8
6082,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6083,-18,18,-20,-20,-15,-20,-20,-20,-20,-20,1
6084,-20,-17,14,-4,-20,-20,-20,-20,-20,-20,2
6085,-20,-20,-20,-2,-20,-20,-20,-20,-18,-20,3
6086,-20,-20,-20,-17,4,-19,-20,-20,-20,-17,4
6087,-20,-20,-20,-20,-20,19,-20,-20,-20,-20,5
6088,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6089,-20,-20,-20,-20,-20,-20,-20,16,-20,-17,7
6090,-20,-20,-20,-20,-20,-20,-20,-20,5,-20,8
6091,-14,-20,-20,-20,-20,-2,-20,-20,-20,-20,5
6092,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6093,-20,-19,6,-17,-20,-20,-20,-20,-19,-20,2
6094,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6095,-20,-20,-20,-20,-20,19,-20,-20,-20,-20,5
6096,-20,-20,-20,-3,-20,-20,-20,-20,-11,-20,3
6097,13,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6098,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
6099,13,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6100,-20,-20,-20,-19,0,-20,-20,-14,-20,-20,4
6101,-20,-11,-20,-20,-20,-20,-19,-20,-18,-20,1
6102,-20,-20,-20,-20,20,-20,-20,-20,-20,-20,4
6103,-20,-20,-20,-8,-20,-20,-19,-20,-20,-20,3
6104,-20,-20,-20,-20,-19,-20,20,-20,-20,-20,6
6105,-20,-20,-20,-20,-20,-20,-20,18,-20,-20,7
6106,-20,-20,17,-14,-20,-20,-20,-20,-20,-20,2
6107,-20,-20,-20,16,-20,-20,-20,-20,-20,-20,3
6108,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6109,-20,-20,-6,-20,-20,-20,-20,-1,-20,-20,7
6110,-20,6,-20,-20,-20,-20,-20,-20,-20,-20,1
6111,-20,-20,-2,-20,-20,-20,-20,-20,-20,-20,2
6112,-20,-20,-20,-20,-20,-20,-20,-20,-20,-17,9
6113,-16,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6114,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6115,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6116,-20,-20,-20,-3,-20,-20,-20,-20,-20,-20,3
6117,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6118,-20,-20,18,-15,-20,-20,-20,-20,-20,-20,2
6119,-20,-20,-20,-20,-20,-20,-20,18,-20,-20,7
6120,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
6121,-20,-20,-20,-20,-20,-20,-20,16,-20,-20,7
6122,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6123,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
6124,-16,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6125,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6126,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18,9
6127,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6128,-20,-19,-20,-20,-20,-20,20,-20,-20,-20,6
6129,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6130,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6131,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6132,-20,-20,20,-20,-20,-20,-20,-20,-17,-20,2
6133,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6134,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6135,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6136,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
6137,-20,-20,-20,-20,-20,-20,-20,-20,3,-20,8
6138,-20,-20,-20,-20,0,-20,-20,-19,-20,-20,4
6139,-20,-20,-20,-10,-20,-15,-20,-20,-20,-20,3
6140,8,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6141,-20,18,-20,-20,-19,-20,-20,-20,-20,-20,1
6142,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
6143,-20,-20,-20,-20,14,-20,-20,-20,-20,-20,4
6144,-20,-20,-20,-20,3,-20,-20,-20,-20,-20,4
6145,-20,-20,-20,-20,-20,-20,-20,-20,10,-19,8
6146,-20,-20,-20,-20,-20,10,-20,-20,-17,-20,5
6147,-20,-20,-20,-20,-20,-20,-20,18,-20,-20,7
6148,-20,-20,-20,-20,-20,19,-20,-20,-20,-20,5
6149,-20,-20,-20,-20,-20,-20,-20,19,-20,-20,7
6150,-20,-20,-16,-20,-20,-20,-20,-20,14,-20,8
6151,-20,-20,-20,17,-20,-20,-20,-20,-19,-20,3
6152,-20,-19,-20,-20,3,-20,-20,-20,-20,-20,4
6153,-20,-20,-11,-20,-20,-20,-20,-20,-2,-16,8
6154,-20,-20,-20,-20,-20,-20,-20,-20,-11,-20,8
6155,-20,-20,-20,-13,-20,3,-20,-20,-20,-20,5
6156,-20,-20,20,-17,-20,-20,-20,-20,-20,-20,2
6157,-20,-20,-20,-20,-20,-20,-20,-20,-19,-17,9
6158,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
6159,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6160,-20,-20,-20,7,-20,-20,-20,-20,-20,-20,3
6161,-10,-20,-20,-20,-20,-20,-20,-20,-9,-14,8
6162,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6163,12,-20,-20,-20,-20,-20,-18,-20,-20,-20,0
6164,-20,-20,-20,-20,-20,-20,-20,18,-20,-20,7
6165,-20,-20,-20,-20,-20,-3,-20,-20,-19,-20,5
6166,-20,-20,-20,-20,-20,-14,-20,-20,-20,-20,5
6167,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6168,-20,-20,-20,-20,-20,-18,-20,-20,-20,-19,5
6169,-20,-20,-20,-20,14,-20,-20,-20,-20,-20,4
6170,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
6171,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
6172,-9,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6173,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6174,-20,-20,-20,0,-20,-16,-20,-20,-20,-20,3
6175,-20,-20,-20,-20,16,-20,-18,-20,-20,-20,4
6176,-20,-20,-20,-17,7,-20,-19,-17,-20,-20,4
6177,-20,-20,-20,9,-20,-20,-20,-20,-20,-20,3
6178,-20,-20,-20,-18,-20,-20,-20,-20,-7,-18,8
6179,-18,-20,-20,-20,-20,-19,20,-20,-20,-20,6
6180,-20,-20,19,-20,-20,-20,-20,-20,-20,-20,2
6181,-2,-20,-18,-15,-20,-20,-20,-20,-20,-20,0
6182,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6183,-20,-20,20,-17,-20,-20,-20,-20,-20,-20,2
6184,-20,-20,-20,6,-20,-20,-20,-20,-20,-20,3
6185,-20,-20,-20,-20,12,-20,-20,-20,-20,-20,4
6186,-20,-20,-20,-20,-20,11,-20,-20,-20,-20,5
6187,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6188,-20,-20,-20,-20,-20,-20,-20,15,-20,-20,7
6189,-20,-20,-20,-18,-20,-20,-20,-20,15,-20,8
6190,-20,-20,-20,-20,-20,-20,-20,-17,-20,11,9
6191,16,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6192,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6193,-20,-20,19,-20,-20,-20,-20,-20,-20,-20,2
6194,-20,-20,-20,10,-20,-20,-20,-20,-20,-20,3
6195,-20,-20,-20,-20,20,-20,-20,-20,-20,-20,4
6196,-16,-20,-20,-20,-20,9,-19,-20,-20,-20,5
6197,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6198,-20,-20,-20,-20,-20,-20,-20,13,-20,-19,7
6199,-20,-20,-20,-17,-20,-20,-20,-20,10,-20,8
6200,-20,-20,-20,-16,-20,-20,-20,-20,-20,-8,9
6201,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6202,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6203,-20,-20,20,-13,-20,-20,-20,-20,-20,-20,2
6204,-20,-20,-20,10,-20,-20,-20,-20,-20,-20,3
6205,-20,-20,-20,-20,19,-20,-20,-20,-20,-20,4
6206,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
6207,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6208,-20,-20,-20,-20,-20,-20,-20,13,-20,-11,7
6209,-20,-20,-20,-20,-20,-20,-20,-20,20,-20,8
6210,-20,-20,-20,-20,-20,-20,-20,-20,-16,-9,9
6211,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6212,-20,-20,-20,-20,-20,-20,-20,-20,20,-20,8
6213,-20,-20,-20,2,-20,-12,-20,-20,-20,-20,3
6214,-20,-20,-20,-20,-20,-20,-20,-20,-20,17,9
6215,-20,-20,-20,-18,-20,7,-20,-20,-20,-20,5
6216,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
6217,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
6218,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6219,-20,-20,-20,-14,-20,-20,-20,-20,17,-20,8
6220,-20,-20,-20,-20,20,-20,-20,-20,-20,-20,4
6221,-20,-20,-20,-20,-20,-20,-20,-17,-20,14,9
6222,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6223,-20,-20,-20,-20,-20,-20,-20,14,-20,-19,7
6224,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6225,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
6226,-20,-20,-17,20,-20,-20,-20,-20,-20,-20,3
6227,-20,-20,-20,-19,-20,17,-20,-20,-20,-20,5
6228,-20,-20,-20,-20,-20,-20,-20,-20,-20,-3,9
6229,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6230,-20,-20,-20,-20,-20,-20,-20,-20,-20,9,9
6231,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6232,-20,15,-20,-20,-20,-20,-20,-20,-20,-20,1
6233,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6234,-20,-20,6,-11,-20,-20,-20,-20,-20,-20,2
6235,-20,-20,-20,-20,-20,-20,-20,-16,-20,-7,9
6236,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
6237,-20,-20,-20,-20,-20,-20,20,-20,-17,-20,6
6238,-20,-20,-20,-20,-20,-20,-15,-20,-8,-20,8
6239,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6240,-20,-20,18,-13,-20,-20,-20,-20,-20,-20,2
6241,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6242,-20,-20,-20,-20,-20,-20,-20,11,-20,-19,7
6243,-20,-20,-20,-20,5,-20,-19,-5,-20,-20,4
6244,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
6245,-20,-20,-20,-20,-20,-20,-20,-20,14,-20,8
6246,-20,-20,20,-14,-20,-20,-20,-20,-20,-20,2
6247,-20,-20,-20,-18,-20,-20,-20,-20,-20,12,9
6248,-20,-20,-20,-20,-20,-20,-20,-20,19,-20,8
6249,-20,-20,-20,-20,-20,-20,-20,-20,-19,5,9
6250,20,-20,-20,-20,-20,-20,-10,-20,-20,-20,0
6251,-20,-20,-20,-20,20,-20,-20,-20,-20,-20,4
6252,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6253,-20,-20,-20,-20,-20,-20,-20,18,-20,-20,7
6254,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6255,-20,-20,-20,14,-20,-20,-20,-20,-20,-20,3
6256,-20,-20,-20,-20,14,-20,-20,-20,-20,-12,4
6257,-19,-20,-20,-20,-20,20,-17,-15,-20,-20,5
6258,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6259,18,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6260,-20,-20,-20,18,-20,-20,-20,-20,-20,-20,3
6261,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6262,-20,-20,-20,-8,-20,-20,-20,-20,-1,-20,8
6263,-20,-20,-20,-16,-20,-20,-20,13,-20,-18,7
6264,19,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6265,-20,-20,-20,-20,20,-20,-20,-20,-20,-20,4
6266,-20,-20,3,-19,-20,-20,-20,-20,-20,-20,2
6267,-20,-20,-20,-20,-20,-20,-20,6,-20,-12,7
6268,-20,-20,-20,-20,20,-20,-20,-20,-20,-20,4
6269,-20,-20,-20,-20,-20,-20,-20,-3,-20,-15,7
6270,-20,-20,-20,-19,-20,19,-20,-20,-20,-20,5
6271,-20,-20,-20,-20,19,-20,-20,-20,-20,-11,4
6272,-20,-20,-20,5,-20,-20,-20,-20,-19,-20,3
6273,-20,-20,-20,-20,6,-20,-20,-20,-20,-20,4
6274,-20,-20,20,-9,-20,-20,-20,-20,-20,-20,2
6275,-20,-20,-20,-20,-20,-20,-20,-20,12,-20,8
6276,-20,18,-20,-20,-20,-20,-20,-20,-20,-20,1
6277,-20,-20,-20,-20,-20,10,-12,-20,-20,-20,5
6278,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6279,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
6280,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6281,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
6282,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
6283,-20,-20,-20,-20,-20,-20,18,-20,-20,-20,6
6284,-20,-20,-20,-20,20,-20,-20,-20,-20,-15,4
6285,-20,-20,-18,-1,-20,-20,-20,-20,-20,-20,3
6286,18,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6287,19,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6288,17,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6289,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
6290,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
6291,-20,-20,-20,-10,-20,20,-18,-20,-20,-20,5
6292,-20,-20,-20,-20,-20,-20,-20,8,-20,-17,7
6293,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6294,-20,-20,-20,-20,-20,-20,16,-20,-20,-20,6
6295,-20,-20,-20,-20,18,-20,-18,-20,-14,-20,4
6296,-20,-20,-20,-20,-20,-20,-20,-20,20,-20,8
6297,-20,-20,-20,-13,-20,-20,-20,-20,3,-20,8
6298,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6299,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
6300,-20,-20,-20,-20,17,-20,-20,-20,-20,-20,4
6301,-9,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6302,-20,-20,-20,-20,-20,-20,-20,-20,-9,4,9
6303,-20,-20,-20,-20,-20,-20,-20,-20,-20,0,9
6304,-20,-20,-20,-19,-20,-20,-14,-20,-1,-20,8
6305,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
6306,-20,-20,-20,-20,-20,-20,-20,5,-20,-14,7
6307,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
6308,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6309,19,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6310,-20,20,-20,-20,-19,-20,-20,-20,-20,-20,1
6311,-20,-20,15,-19,-20,-20,-20,-20,-20,-20,2
6312,-20,-20,-20,16,-20,-20,-20,-20,-20,-20,3
6313,-20,-20,-20,-20,20,-20,-20,-20,-20,-20,4
6314,-20,-20,-20,-20,-20,9,-20,-20,-18,-20,5
6315,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6316,-20,-20,-20,-20,-20,-20,-20,11,-20,-18,7
6317,-20,-20,-20,-20,-20,-20,-20,-20,11,-20,8
6318,-20,-20,-20,-20,-20,-20,-20,-20,-20,16,9
6319,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6320,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6321,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
6322,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
6323,-20,-20,-20,-20,20,-20,-20,-20,-20,-20,4
6324,-20,-20,-20,-20,-20,18,-20,-20,-20,-20,5
6325,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6326,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
6327,-20,-20,-20,-20,-20,-20,-20,-20,20,-20,8
6328,14,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6329,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6330,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
6331,-17,-20,-20,15,-20,-20,-20,-20,-20,-20,3
6332,-20,-20,-20,-20,8,-20,-20,-20,-20,-20,4
6333,-20,-20,-20,-20,-20,15,-20,-20,-20,-20,5
6334,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6335,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
6336,-20,-20,-20,-20,-20,-20,-20,-20,13,-20,8
6337,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
6338,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6339,-20,-20,-20,-20,-18,-20,-20,10,-20,-20,7
6340,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
6341,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
6342,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6343,-20,-20,-20,-20,-20,-20,-20,-20,19,-20,8
6344,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6345,-19,-20,20,-20,-20,-20,-20,-20,-20,-20,2
6346,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
6347,-20,-20,-20,-20,-20,-20,-20,-20,4,-20,8
6348,-20,-20,-20,-20,-20,-20,-20,-20,19,-20,8
6349,-20,-20,-20,18,-20,-20,-20,-20,-20,-20,3
6350,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6351,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6352,-17,-20,16,-16,-20,-20,-20,-20,-20,-20,2
6353,-20,-20,-20,-20,-20,-20,-20,16,-20,-20,7
6354,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6355,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6356,-20,17,-20,-20,-20,-20,-20,-20,-16,-20,1
6357,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
6358,-20,-20,-20,-3,-20,-20,-20,-20,8,-20,8
6359,-20,-20,-10,-6,-20,-20,-20,-20,-6,-20,3
6360,-20,-20,-20,-20,-20,-20,-20,15,-20,-20,7
6361,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
6362,-20,-20,-20,-20,20,-20,-20,-20,-20,-20,4
6363,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
6364,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
6365,-20,-20,-18,10,-20,-20,-20,-20,-20,-20,3
6366,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
6367,-20,-20,-20,-20,17,-20,-20,-20,-20,-20,4
6368,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
6369,-20,-20,-20,-17,9,-20,-19,-13,-20,-20,4
6370,-20,-20,-20,17,-20,-20,-20,-20,-19,-20,3
6371,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
6372,-20,-20,-20,-19,-20,-20,-20,-20,11,-20,8
6373,-20,-20,-20,-20,18,-20,-20,-19,-20,-20,4
6374,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6375,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6376,-20,-20,-20,-19,-20,-20,-20,-20,-20,-1,9
6377,-20,-20,-20,-20,-17,-20,-20,-1,-20,-14,7
6378,-20,-20,-20,-20,3,-16,-20,-13,-20,-20,4
6379,-20,-20,-20,10,-20,-20,-20,-20,-20,-20,3
6380,-20,-20,-20,-20,-20,-20,-20,16,-20,-20,7
6381,-20,-20,-20,13,-20,-20,-20,-20,-20,-20,3
6382,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
6383,13,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6384,-16,-20,3,-20,-20,-20,-19,-20,-20,-20,2
6385,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
6386,-20,-20,-20,-18,-20,20,-20,-17,-20,-20,5
6387,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6388,-20,-20,-20,-20,-20,-20,20,-20,-17,-20,6
6389,-17,-20,-14,-9,-20,-20,-20,-20,-20,-20,3
6390,-20,-20,-20,-20,-20,17,-20,-19,-20,-20,5
6391,-14,-20,-6,-20,-20,-20,-20,-20,-20,-20,2
6392,-20,-20,-20,-20,-20,13,-20,-20,-20,-20,5
6393,-20,-20,-20,-20,-20,-20,-20,-20,-20,-11,9
6394,-20,-20,-20,-20,-20,-20,-20,-20,-20,15,9
6395,-20,-20,-20,-20,-20,-20,-20,-20,12,-16,8
6396,-20,-20,-20,-20,10,-20,-20,-20,-20,-20,4
6397,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
6398,5,-20,-20,-20,-18,-20,-15,-20,-20,-20,0
6399,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
6400,14,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
6401,-20,-20,-20,-20,-20,-20,-20,-20,-20,10,9
