sample_index,Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,predicted_label
4818,-10,-10,-10,10,-10,-10,-10,-10,-10,-10,3
4819,5,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
4820,-10,-10,-10,-10,-10,-10,-10,-10,1,-10,8
4821,-10,-10,-10,-10,-10,-10,-10,6,-10,-10,7
4822,-10,-10,-10,-10,-10,-10,-10,-10,10,-10,8
4823,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
4824,8,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
4825,-10,-10,-10,-10,-10,-10,-10,-10,5,-10,8
4826,-10,-10,-10,-10,8,-10,-10,-10,-10,-10,4
4827,-10,-10,-10,-10,-2,-10,-10,-5,-10,-10,4
4828,-10,-10,-10,-10,-10,0,-10,-10,-10,-10,5
4829,-10,-10,-10,-8,-10,-10,-10,-10,5,-10,8
4830,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
4831,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
4832,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
4833,-10,-10,-2,-6,-10,-10,-10,-10,-10,-10,2
4834,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
4835,-10,-10,-10,-10,-10,-10,-10,-10,-10,10,9
4836,-10,-10,-10,6,-10,-10,-10,-10,-10,-10,3
4837,-10,-10,-10,-10,-10,-10,-10,3,-10,-10,7
4838,-10,-10,-10,-10,-10,-3,-10,-10,-7,-10,5
4839,-10,-10,-10,-10,-10,-10,-10,-10,1,-10,8
4840,-10,-10,-10,-10,-10,-10,-10,-10,-10,1,9
4841,-10,-10,-10,1,-10,-10,-10,-10,-10,-10,3
4842,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
4843,-10,-10,-10,-10,-10,-10,-10,-10,-10,10,9
4844,-10,-10,-10,-10,-10,6,-10,-10,-10,-10,5
4845,-10,-10,-10,-9,-10,-10,-10,-10,-5,-10,8
4846,-10,-10,-10,-10,-10,-10,-10,-10,-10,9,9
4847,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4848,-10,-10,9,-10,-10,-10,-10,-10,-10,-10,2
4849,-10,-10,-10,-10,-10,-10,-10,-10,6,-10,8
4850,-10,-10,-10,-10,-10,-10,-10,-10,9,-10,8
4851,-10,-10,-10,-10,-8,-10,1,-10,-10,-10,6
4852,-10,-10,-10,-10,-10,-10,-10,-10,-4,-10,8
4853,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4854,-10,-10,-10,1,-10,-10,-10,-10,-10,-10,3
4855,-10,-10,-10,-10,-10,-10,-10,0,-9,-10,7
4856,-10,-10,-10,-10,-10,-10,-10,-10,-10,-2,9
4857,6,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
4858,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4859,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4860,-10,-10,-10,-10,-10,-10,-10,-10,-10,-8,9
4861,-10,-10,-10,-10,-10,-10,-10,2,-10,-10,7
4862,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
4863,-10,-10,-10,-10,-10,-10,-10,-10,-2,-10,8
4864,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4865,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
4866,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
4867,-10,-10,-10,-10,-10,6,-10,-10,-10,-10,5
4868,-10,-10,-10,-10,-10,-10,-10,3,-10,-10,7
4869,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4870,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
4871,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4872,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4873,-10,-10,-10,-7,-10,-10,-10,-10,-10,-9,3
4874,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
4875,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
4876,-10,-10,2,-10,-10,-10,-10,-10,-10,-10,2
4877,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4878,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
4879,-10,-10,-10,-10,-10,-10,-10,-10,8,-10,8
4880,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
4881,-10,-10,-10,-10,-10,-10,-10,1,-10,-10,7
4882,-10,-10,-10,-10,-10,-10,7,-10,-10,-10,6
4883,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
4884,-10,-10,-10,-10,-10,-10,-10,-10,-9,-2,9
4885,-10,-10,-5,-10,-10,-10,-10,-10,-6,-10,2
4886,-10,-10,-10,-10,-10,-10,-10,9,-10,-10,7
4887,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
4888,-10,-10,-10,-10,-10,-10,-9,-10,-10,-10,6
4889,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
4890,-10,-10,-9,-10,-10,-10,-10,-10,-9,-10,2
4891,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
4892,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
4893,-10,-10,-10,-10,4,-10,-10,-10,-10,-10,4
4894,-10,-10,-10,6,-10,-10,-10,-10,-10,-10,3
4895,-10,-10,-10,-10,-10,-10,-10,-10,3,-10,8
4896,-10,-10,-10,-10,0,-10,-10,-10,-10,-10,4
4897,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
4898,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
4899,-10,-10,9,-10,-10,-10,-10,-10,-4,-10,2
4900,-10,-10,-10,-10,-10,-10,-10,3,-10,-10,7
4901,-10,-10,-10,-10,-10,-10,-10,-10,-10,10,9
4902,-10,-10,-10,-10,-10,4,-10,-10,-10,-10,5
4903,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4904,-10,-10,-10,-2,-10,-10,-10,-10,-7,-10,3
4905,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
4906,-10,-10,-10,-10,5,-10,-10,-10,-10,-10,4
4907,-10,-10,-10,-1,-10,-9,-10,-10,-10,-10,3
4908,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
4909,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4910,-10,-10,-10,-10,-10,-10,-10,-10,-10,3,9
4911,-10,-9,-10,-10,-4,-10,-10,-10,-10,-10,4
4912,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
4913,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
4914,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
4915,-10,-10,-10,-10,-10,0,-10,-10,-10,-10,5
4916,-10,-10,-10,-10,9,-10,-10,-10,-10,-10,4
4917,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4918,-10,-10,-10,-10,-10,-10,-10,-10,-10,-2,9
4919,-10,-10,-10,-10,-10,-10,-10,-10,-10,3,9
4920,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
4921,-10,-10,-10,-10,-10,-10,-10,-3,-10,-10,7
4922,-10,-10,-10,-10,-10,-10,-10,-10,7,-10,8
4923,6,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
4924,-10,2,-8,-10,-10,-10,-10,-10,-10,-10,1
4925,-10,-10,-10,9,-10,-10,-10,-10,-10,-10,3
4926,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
4927,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4928,-10,-10,-10,-1,-10,-10,-10,-10,-10,-10,3
4929,-10,-8,-10,-10,-5,-10,-10,-10,-10,-10,4
4930,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4931,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4932,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4933,-10,-10,-10,-10,-10,8,-10,-10,-10,-9,5
4934,-10,-10,-10,-10,-10,-8,-4,-10,-10,-10,6
4935,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
4936,-10,-10,-10,-10,-10,-10,-10,8,-10,-10,7
4937,6,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
4938,-10,-10,-10,-10,-10,-10,-10,4,-10,-10,7
4939,-10,-10,4,-10,-10,-10,-10,-3,-10,-10,2
4940,-10,-10,-10,10,-10,-10,-10,-10,-10,-10,3
4941,-10,-10,9,-10,-10,-10,-10,-10,-10,-10,2
4942,-10,-10,-10,-10,-10,-4,-10,-10,-10,-10,5
4943,-10,-10,1,-10,-10,-6,-10,-10,-10,-10,2
4944,-10,-10,-1,-10,-10,-10,-10,-10,-10,-10,2
4945,-10,-10,-10,-10,-10,-10,-10,-10,-10,1,9
4946,-10,-10,-10,-10,4,-10,-10,-10,-10,-10,4
4947,-10,-10,-10,-10,-10,-10,-10,-10,-10,1,9
4948,-10,-10,-10,-10,-10,-10,-10,-10,8,-10,8
4949,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4950,-10,-10,6,-10,-10,-10,-10,-10,-6,-10,2
4951,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4952,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
4953,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4954,-10,-10,3,-10,-10,-10,-10,-10,-10,-10,2
4955,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
4956,-10,-10,-10,-10,-1,-10,-10,-10,-5,-10,4
4957,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
4958,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
4959,3,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
4960,-10,-10,-10,-10,-10,-10,-10,-10,3,-10,8
4961,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
4962,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
4963,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,9
4964,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
4965,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
4966,-10,-10,-10,-10,-10,-10,-10,-3,-10,-10,7
4967,-10,-10,-10,-10,-10,-10,-10,-10,-10,-7,9
4968,-10,-10,-10,-10,-10,-10,-10,-10,-10,3,9
4969,-10,-10,1,-10,-10,-10,-10,-10,-10,-10,2
4970,-10,-10,-10,-10,-10,-10,-10,9,-10,-10,7
4971,-10,-10,-10,-10,-10,8,-10,-10,-10,-10,5
4972,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4973,-10,-10,-10,6,-10,-10,-10,-10,-10,-10,3
4974,-10,-10,-10,-10,3,-10,-10,-10,-10,-10,4
4975,-10,-10,-10,-10,-10,-10,-10,-10,-10,4,9
4976,-10,-10,-10,-10,5,-10,-10,-10,-10,-10,4
4977,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4978,-10,-10,-10,-10,-10,-10,-10,-10,-10,-9,9
4979,-10,-10,-10,-10,-10,5,-10,-10,-10,-10,5
4980,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
4981,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
4982,-10,-10,-10,-10,-10,-10,-10,-10,-7,-10,8
4983,-10,-10,-10,10,-10,-10,-10,-10,-10,-10,3
4984,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
4985,-10,-10,3,-10,-10,-10,-10,-10,-10,-10,2
4986,-10,-10,-10,-10,-10,-10,-10,-10,3,-10,8
4987,-10,-10,-10,-10,3,-10,-10,-10,-10,-10,4
4988,-10,-10,-10,-10,-10,-10,-10,-10,-10,4,9
4989,-10,-10,-10,-10,-10,-10,-10,-10,-10,2,9
4990,-10,-10,-8,-10,-10,-10,-10,-10,-5,-10,8
4991,-10,-10,-10,-10,-10,-10,-10,8,-10,-10,7
4992,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
4993,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
4994,-10,-10,-10,-10,-10,-10,-10,8,-10,-10,7
4995,-10,-10,-5,-10,-10,-10,-10,-10,-10,-10,2
4996,-10,-10,-10,6,-10,-10,-10,-10,-10,-10,3
4997,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
4998,-10,-10,-10,-10,3,-10,-10,-10,-10,-10,4
4999,8,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
5000,-10,-10,-10,10,-10,-10,-10,-10,-10,-10,3
5001,-10,-10,-10,-10,-10,-10,-10,-10,-10,4,9
5002,-10,-10,-10,-10,-10,-10,-10,-10,-10,4,9
5003,-10,-10,-10,-10,-10,-10,-10,-10,4,-10,8
5004,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
5005,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5006,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
5007,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
5008,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
5009,-10,-10,-10,-10,-10,-10,-10,-10,-10,-2,9
5010,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
5011,-10,-10,-10,-10,-10,-10,-10,-10,-2,-10,8
5012,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
5013,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5014,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5015,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,9
5016,-10,-10,-10,-10,-10,-10,-10,-10,9,-10,8
5017,-10,-10,-10,-10,-10,-10,-10,-10,-10,6,9
5018,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
5019,-10,-10,-10,10,-10,-10,-10,-10,-10,-10,3
5020,-10,-10,-10,-10,-10,-1,-10,-10,-10,-10,5
5021,-10,-10,-10,-10,-10,5,-10,-10,-9,-10,5
5022,-10,-10,-10,-10,-10,-10,-10,-10,-10,6,9
5023,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
5024,-10,-10,-2,-10,-10,-10,-10,-10,-10,-10,2
5025,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5026,-10,-10,-10,-10,-10,-10,-10,-10,-10,9,9
5027,-10,-10,-10,-10,-3,-10,-10,-10,-10,-10,4
5028,-10,-10,-10,9,-10,-10,-10,-10,-10,-10,3
5029,-10,-10,-10,-10,-10,-10,-10,-7,-10,-4,9
5030,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
5031,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
5032,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
5033,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
5034,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
5035,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
5036,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5037,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
5038,-10,-10,-10,1,-10,-10,-10,-10,-10,-10,3
5039,-10,-10,-10,-10,6,-10,-10,-10,-10,-10,4
5040,-10,-10,-10,-10,-10,-10,-10,4,-10,-10,7
5041,-10,-10,-10,-10,-10,-10,-10,-10,9,-10,8
5042,-10,-10,-10,-10,-10,-10,-10,-9,-10,2,9
5043,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
5044,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5045,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
5046,-10,-10,-10,5,-10,-10,-10,-10,-10,-10,3
5047,-10,-10,-10,-10,8,-10,-10,-10,-10,-10,4
5048,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
5049,-10,-10,-10,-10,-10,-6,-10,-10,-4,-10,8
5050,-10,-10,-10,-10,-10,-10,-10,-10,-10,10,9
5051,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
5052,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5053,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
5054,-10,-10,-10,7,-10,-10,-10,-10,-10,-10,3
5055,-10,-10,-10,-10,3,-10,-7,-10,-10,-10,4
5056,-10,-10,-10,-10,-10,6,-10,-10,-10,-10,5
5057,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
5058,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
5059,-10,-10,-10,-10,-10,-10,-10,-10,10,-10,8
5060,-10,-10,-10,-10,-10,-10,-10,-10,-10,9,9
5061,-10,-10,-10,-10,-10,-10,-10,-10,10,-10,8
5062,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
5063,-10,-10,-10,-10,1,-10,-10,-10,-10,-6,4
5064,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
5065,-10,-10,-10,-10,-10,-10,-10,-10,-5,-10,8
5066,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
5067,-10,-10,-10,0,-10,-10,-10,-10,-10,-10,3
5068,-10,-10,-10,-10,-2,-10,-8,-10,-10,-10,4
5069,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
5070,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,9
5071,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
5072,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5073,-10,-10,-10,-10,-10,-10,-10,-10,-10,6,9
5074,-10,-10,-10,5,-10,-10,-10,-10,-10,-10,3
5075,-10,-10,-10,-10,-10,-10,-10,-10,10,-10,8
5076,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
5077,-10,-10,-10,-10,-10,-10,-10,6,-10,-10,7
5078,-10,-10,-10,-3,-10,-10,-10,-10,-10,-10,3
5079,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
5080,-10,-10,-10,-10,-10,-10,-10,-10,-10,-2,9
5081,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5082,-10,-10,-10,-10,0,-10,-10,-10,-10,-10,4
5083,-10,-10,-10,-10,-10,-1,-10,-10,-10,-10,5
5084,-10,-10,-10,-10,-1,-10,-10,-10,-10,-10,4
5085,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
5086,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
5087,9,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
5088,-10,-10,-10,-10,-10,-10,6,-10,-10,-10,6
5089,-10,-10,4,-7,-10,-10,-10,-10,-10,-10,2
5090,-10,5,-10,-10,-10,-10,-10,-10,-10,-10,1
5091,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5092,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5093,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5094,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
5095,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
5096,-10,-10,-10,-10,8,-10,-10,-10,-10,-10,4
5097,-10,-10,-10,-10,-10,-10,-10,1,-10,-10,7
5098,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
5099,-10,-10,-7,-10,-10,-10,-10,-10,-10,-10,2
5100,-10,-10,-10,-10,-10,-10,-10,-10,-10,-6,9
5101,-10,-10,-10,-10,6,-10,-10,-10,-10,-10,4
5102,-10,-10,-10,-10,-10,6,-10,-10,-10,-10,5
5103,-10,-10,-10,-10,-10,-10,-10,-10,-1,-10,8
5104,-10,-10,-10,-10,6,-10,-10,-10,-10,-10,4
5105,-10,-10,6,-10,-10,-10,-10,-10,-10,-10,2
5106,-10,-10,-10,-10,-10,-10,-10,-10,-10,-5,9
5107,-10,-10,-10,-10,-10,-10,-10,7,-10,-10,7
5108,5,-10,-10,-10,-10,-10,-6,-10,-10,-10,0
5109,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
5110,-10,-10,-10,-10,-10,-10,-10,8,-10,-10,7
5111,-10,-10,-10,-10,-10,6,-10,-10,-10,-10,5
5112,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5113,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5114,-10,-10,-10,-10,-10,-10,-10,-6,-10,-8,7
5115,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
5116,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
5117,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
5118,-10,-10,-10,-10,-10,-10,-10,-10,10,-10,8
5119,-10,-10,6,-2,-10,-10,-10,-10,-10,-10,2
5120,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
5121,-10,-10,-10,-10,-10,-10,-10,3,-10,-10,7
5122,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
5123,-10,-10,-10,-10,6,-10,-10,-10,-10,-10,4
5124,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
5125,-10,-10,8,-10,-10,-10,-10,-10,-10,-10,2
5126,-10,-10,-10,-10,9,-10,-10,-10,-10,-10,4
5127,-10,-10,3,-10,-10,-10,-10,-10,-10,-10,2
5128,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5129,-10,-10,-10,-10,-10,-10,-10,-10,6,-10,8
5130,-10,-10,-10,-10,-10,-10,-10,-10,-10,6,9
5131,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
5132,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5133,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
5134,-10,-10,-8,-10,-10,6,-10,-10,-10,-10,5
5135,-10,-10,-10,-10,-10,-10,-10,-10,-10,2,9
5136,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
5137,-10,-10,-10,-10,-10,-10,-10,-10,-10,3,9
5138,-10,-10,-10,-10,-10,-10,-10,-10,7,-10,8
5139,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
5140,-10,-10,-4,-5,-10,-10,-10,-10,-10,-10,2
5141,9,-10,-6,-10,-10,-10,-10,-10,-10,-10,0
5142,-10,-10,-10,-10,-10,-10,-10,-10,6,-10,8
5143,-10,-10,-10,-2,-10,-10,-10,-10,-10,-10,3
5144,-10,-10,-10,-10,-9,-10,-10,-10,-10,-4,9
5145,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
5146,-10,-10,-10,-2,-10,-10,-10,-10,-10,-10,3
5147,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
5148,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5149,-10,-10,9,-10,-10,-10,-10,-10,-10,-10,2
5150,-10,-10,-10,7,-10,-10,-10,-10,-10,-10,3
5151,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
5152,-10,-10,-10,-9,-10,3,-10,-10,-10,-10,5
5153,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
5154,-10,-10,-10,-10,-10,-10,-10,2,-10,-10,7
5155,6,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
5156,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5157,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
5158,-10,-10,-10,9,-10,-10,-10,-10,-10,-10,3
5159,-10,-10,-10,-10,-4,-10,-10,-6,-10,-10,4
5160,-10,-10,-10,-10,-10,5,-10,-10,-10,-10,5
5161,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
5162,-10,-10,-10,-10,-10,-10,-10,-6,-10,-6,7
5163,-10,-10,-10,-10,-10,-10,-10,-10,3,-10,8
5164,-10,-10,-10,-10,-10,-10,-10,-10,-10,1,9
5165,-10,-10,-10,-10,-10,-10,-3,-10,-10,-10,6
5166,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5167,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
5168,-10,-10,-10,7,-10,-10,-10,-10,-10,-10,3
5169,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
5170,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
5171,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
5172,-10,-10,-10,-10,-10,-10,-10,-1,-10,-10,7
5173,-10,-10,-10,-10,-10,-6,-10,-10,4,-10,8
5174,-10,-10,-10,-10,-10,-4,-10,-10,-10,-10,5
5175,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
5176,-10,-10,-10,-10,-10,-10,-10,-10,3,-10,8
5177,-10,-10,-10,-10,-10,-10,-10,-2,-10,-9,7
5178,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
5179,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
5180,-10,-10,-10,-10,-10,-10,-10,0,-10,-10,7
5181,-10,-10,-10,4,-10,-10,-10,-10,-10,-10,3
5182,-10,-10,-10,-10,-10,-10,-10,-10,-10,3,9
5183,-10,-10,-10,-10,-2,-10,-10,-10,-4,-10,4
5184,-10,-10,-10,-10,-10,-10,-10,-10,-1,-10,8
5185,-10,-10,-10,4,-10,-10,-10,-10,-10,-10,3
5186,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5187,-10,-10,-10,-10,-10,1,-10,-10,-10,-10,5
5188,-10,-10,-10,-10,-10,-10,-10,-10,3,-10,8
5189,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
5190,-10,-10,-10,-10,-10,-10,-10,7,-10,-10,7
5191,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
5192,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
5193,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5194,-10,-10,-10,-9,-10,-10,-10,-10,-10,-10,3
5195,-10,-10,-10,-10,7,-10,-10,-10,-10,-10,4
5196,-10,-10,-10,-10,-10,5,-10,-10,-10,-10,5
5197,-10,-10,-10,-8,-10,-7,-10,-10,-10,-10,5
5198,-10,-10,-10,-10,-10,-10,-10,-10,1,-10,8
5199,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
5200,-10,-10,-10,-10,6,-10,-10,-10,-10,-10,4
5201,-10,-10,-10,-10,2,-10,-10,-10,-10,-10,4
5202,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
5203,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5204,-10,-10,-10,-10,-10,-10,-10,-10,1,-10,8
5205,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
5206,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
5207,-10,-10,-10,-10,-10,-2,-10,-10,-10,-10,5
5208,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5209,-10,-10,-10,-10,-10,-5,-10,-10,-1,-10,8
5210,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,9
5211,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
5212,-10,-10,-7,2,-10,-10,-10,-10,-10,-10,3
5213,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
5214,-10,-10,-10,10,-10,-10,-10,-10,-10,-10,3
5215,-10,-10,-10,10,-10,-10,-10,-10,-10,-10,3
5216,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
5217,-10,-10,7,-10,-10,-10,-10,-10,-10,-10,2
5218,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
5219,-10,-10,-10,-10,-10,-10,-10,-10,-10,8,9
5220,-10,-10,-10,-10,-10,-10,-10,-10,-10,8,9
5221,-10,-10,-10,-10,-10,-10,5,-10,-10,-10,6
5222,-10,-10,-10,-10,-10,9,-10,-10,-10,-10,5
5223,-10,-10,-10,-10,-10,0,-10,-10,-10,-10,5
5224,-10,-10,-10,10,-10,-10,-10,-10,-10,-10,3
